date,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,grade,sqft_above,sqft_basement,lat,sqft_living15
20150202,240000.0,3.0,1.75,1510,1.0,0,0,7,1510,0,47.2929,1510
20140905,232000.0,2.0,1.0,1240,1.0,0,0,6,960,280,47.4957,1820
20150311,240500.0,2.0,1.0,1240,1.0,0,0,6,960,280,47.4957,1820
20141027,274975.0,3.0,2.5,3030,2.0,0,0,9,3030,0,47.7721,3080
20140905,740000.0,4.0,2.0,2050,1.5,0,0,9,2050,0,47.644,2320
20150428,186375.0,3.0,1.0,1000,1.0,0,0,7,1000,0,47.472,1150
20140725,790000.0,3.0,2.25,2370,1.0,0,0,9,1590,780,47.592,2500
20140916,880000.0,4.0,3.5,2800,2.0,0,0,9,1890,910,47.669,2370
20150416,279000.0,6.0,1.75,2240,2.0,0,0,7,2240,0,47.42,1590
20140729,295000.0,3.0,2.0,1810,1.0,0,2,8,1810,0,47.1913,1910
20150408,640000.0,2.0,1.0,1070,1.0,0,0,7,1070,0,47.6666,1710
20140703,940000.0,4.0,2.0,2490,2.0,0,0,9,2490,0,47.5639,2770
20141007,260000.0,4.0,2.5,1960,2.0,0,0,7,1960,0,47.3483,1800
20140602,559900.0,3.0,2.75,2930,1.0,0,0,9,1860,1070,47.7648,2580
20140722,791500.0,4.0,2.0,1510,1.5,0,0,7,1510,0,47.6794,1820
20140826,265000.0,3.0,1.75,1420,1.0,0,0,7,1420,0,47.7535,1740
20150501,245000.0,3.0,1.75,1740,1.0,0,0,7,1740,0,47.4945,880
20150424,485000.0,4.0,1.75,2560,2.0,0,0,7,2560,0,47.6945,2560
20141106,684000.0,4.0,3.5,3040,2.0,0,0,9,2420,620,47.5222,3470
20140909,425000.0,3.0,1.75,2500,1.0,0,0,8,1300,1200,47.7222,1580
20141017,309600.0,4.0,1.75,1275,1.0,0,0,6,1275,0,47.3796,1660
20140718,552250.0,4.0,2.5,2580,2.0,0,0,8,2580,0,47.5374,2380
20140723,165000.0,4.0,1.0,1000,1.0,0,0,6,1000,0,47.4897,1020
20141229,239900.0,4.0,1.0,1000,1.0,0,0,6,1000,0,47.4897,1020
20141205,320000.0,2.0,1.0,1070,1.0,0,0,6,1070,0,47.4716,1360
20141021,206600.0,3.0,2.0,1390,1.0,0,0,7,1390,0,47.3581,1720
20150416,387000.0,4.0,1.75,2500,1.0,0,0,7,1250,1250,47.7713,2040
20140604,299000.0,1.0,0.75,560,1.0,0,0,4,560,0,47.675,1300
20140922,855000.0,4.0,2.75,2270,2.0,0,0,9,2270,0,47.5603,2610
20150126,315000.0,3.0,1.0,1900,1.0,0,0,7,1300,600,47.4147,1940
20141203,437500.0,2.0,1.0,990,1.0,0,2,7,790,200,47.68,1930
20150324,252000.0,4.0,1.5,1550,1.0,0,0,7,1050,500,47.3117,1640
20140604,375000.0,4.0,1.75,2200,1.0,0,0,7,1100,1100,47.543,1600
20140806,300000.0,4.0,2.5,1910,2.0,0,0,7,1910,0,47.3607,2010
20141006,420000.0,4.0,1.0,1750,1.5,0,0,7,1750,0,47.5759,1750
20140505,900000.0,3.0,1.0,1330,1.0,0,0,7,1330,0,47.6891,1340
20140805,679900.0,3.0,2.5,2440,2.0,0,2,9,1980,460,47.565,1520
20140605,463000.0,3.0,2.5,1640,2.0,0,0,7,1640,0,47.6359,1580
20140828,380000.0,5.0,2.5,2760,2.0,0,0,9,2760,0,47.4769,2470
20141210,329500.0,4.0,2.5,1820,2.0,0,0,7,1820,0,47.3845,1820
20140819,604950.0,3.0,2.5,2110,1.0,0,0,8,1340,770,47.6743,2040
20140917,795000.0,5.0,2.5,3040,1.0,0,2,8,1640,1400,47.5651,2920
20150130,465000.0,3.0,2.0,1840,2.0,0,0,7,1840,0,47.4853,1380
20150326,673000.0,4.0,2.5,2990,2.0,0,0,9,2990,0,47.4508,2140
20141001,810000.0,4.0,2.5,3520,2.0,0,0,10,3520,0,47.6375,3400
20150423,785000.0,4.0,2.75,2440,1.0,0,0,8,1910,530,47.5944,2770
20141120,338000.0,4.0,3.0,2090,1.0,0,0,7,1370,720,47.4888,1810
20141204,280000.0,3.0,2.25,1430,2.0,0,0,7,1430,0,47.5112,1430
20141001,315000.0,4.0,2.25,2180,1.0,0,0,7,1100,1080,47.7711,1810
20150324,530000.0,4.0,2.25,2180,1.0,0,0,7,1100,1080,47.7711,1810
20141223,380000.0,5.0,3.0,3450,2.0,0,0,9,3450,0,47.2813,2860
20140811,297000.0,3.0,2.25,1450,2.0,0,0,7,1450,0,47.5038,1650
20140520,730000.0,4.0,2.5,3230,2.0,0,0,10,3230,0,47.5823,3480
20140609,450000.0,3.0,1.75,1640,1.0,0,0,7,1110,530,47.7164,1770
20141027,275000.0,3.0,3.0,1590,1.0,0,0,7,1060,530,47.3624,1680
20150429,595000.0,4.0,2.0,2020,2.0,0,0,7,2020,0,47.6831,1910
20150421,435000.0,3.0,1.5,1300,1.5,0,0,7,1300,0,47.592,1590
20140916,270000.0,2.0,1.5,1380,1.0,0,0,6,1380,0,47.7461,3130
20140805,950000.0,3.0,3.0,4040,2.0,0,0,10,3030,1010,47.7268,3360
20150313,389000.0,4.0,2.25,2130,2.0,0,0,7,2130,0,47.7237,2300
20150121,560000.0,4.0,2.25,2550,1.0,0,0,8,1580,970,47.6283,2420
20140728,1350000.0,5.0,3.5,4800,2.0,0,2,11,3480,1320,47.5543,4050
20141111,799000.0,4.0,2.25,2510,2.0,0,0,8,2510,0,47.5483,2450
20140625,365500.0,3.0,2.0,1410,1.0,0,0,7,1410,0,47.7591,1410
20140515,252350.0,3.0,2.0,1650,1.0,0,0,7,1160,490,47.4612,1710
20140905,403950.0,4.0,2.5,2120,2.0,0,0,8,2120,0,47.4987,1880
20140801,385000.0,4.0,1.5,2040,1.0,0,0,7,1380,660,47.772,1610
20141210,345000.0,4.0,1.0,1550,1.5,0,0,7,1550,0,47.5287,1450
20140917,490000.0,3.0,2.75,1980,2.0,0,0,9,1980,0,47.6109,1950
20140618,330000.0,3.0,2.5,1600,2.0,0,0,8,1600,0,47.7736,1790
20140512,927000.0,4.0,2.75,3300,2.0,0,0,8,3300,0,47.6294,3180
20140728,1118000.0,4.0,2.5,3840,2.0,0,1,10,3840,0,47.5634,3600
20150430,330000.0,2.0,1.0,1220,1.0,0,0,7,1220,0,47.7405,2000
20150309,530000.0,5.0,2.25,2720,1.0,0,0,7,1500,1220,47.5976,2110
20140623,365000.0,4.0,2.0,1940,1.0,0,0,8,1940,0,47.5722,2000
20140619,378750.0,3.0,2.5,2160,1.5,0,0,7,1260,900,47.5644,1060
20140619,269900.0,4.0,1.75,1530,1.5,0,0,7,1530,0,47.4556,1390
20150306,557000.0,3.0,3.5,1710,2.0,0,0,8,1290,420,47.6055,1630
20140825,360000.0,4.0,1.75,3730,1.0,0,0,7,2150,1580,47.1775,1880
20150422,352000.0,2.0,1.0,940,1.0,0,0,7,940,0,47.6879,1560
20150224,437000.0,3.0,2.5,1750,2.0,0,0,8,1750,0,47.4807,2430
20140618,322500.0,4.0,2.5,1820,2.0,0,0,7,1820,0,47.3845,1820
20140912,650000.0,3.0,3.25,1510,2.0,0,0,9,1330,180,47.5815,1510
20140806,450000.0,3.0,2.0,1290,3.0,0,0,8,1290,0,47.6609,1290
20150417,278500.0,3.0,2.0,1570,1.0,0,0,7,1570,0,47.3163,1570
20150427,364950.0,4.0,2.5,1930,2.0,0,0,8,1930,0,47.4309,2090
20140911,840000.0,4.0,3.5,2840,1.0,0,4,10,2840,0,47.401,3180
20150318,268000.0,3.0,2.5,1550,2.0,0,0,7,1550,0,47.404,1550
20140716,517534.0,2.0,1.0,833,1.0,0,0,5,833,0,47.3889,1380
20141104,632925.0,3.0,2.5,2990,2.0,0,0,8,2990,0,47.7718,2990
20140723,577500.0,3.0,2.5,2000,2.0,0,0,9,2000,0,47.7067,2450
20150212,339000.0,4.0,1.5,2390,1.5,0,2,7,2390,0,47.504,2850
20140909,570000.0,3.0,1.75,2910,1.0,0,0,7,1530,1380,47.7015,2520
20140626,563500.0,4.0,1.75,2085,1.0,0,0,7,1610,475,47.5753,2690
20150105,423000.0,4.0,2.25,2200,1.0,0,0,7,1290,910,47.7448,1910
20141223,355000.0,3.0,2.25,1860,2.0,0,0,8,1860,0,47.7318,2320
20140710,1550000.0,5.0,4.25,6070,2.0,0,0,12,6070,0,47.5954,4680
20141203,482000.0,2.0,1.0,950,1.0,0,0,7,950,0,47.6885,1320
20140730,625000.0,3.0,1.75,1600,1.0,0,0,7,1600,0,47.5724,1580
20141219,538000.0,3.0,2.5,2250,2.0,0,0,8,2250,0,47.5272,2360
20150107,380000.0,3.0,2.5,2280,2.0,0,0,8,2280,0,47.4334,2310
20140717,375000.0,2.0,1.0,940,1.0,0,0,7,940,0,47.6073,1300
20150403,245000.0,3.0,2.5,1530,1.0,0,0,7,1030,500,47.3592,1850
20141114,310000.0,5.0,1.75,2190,1.0,0,0,7,2190,0,47.4546,1620
20150225,1300000.0,3.0,2.0,2350,1.0,0,0,8,1770,580,47.6408,3530
20140506,397000.0,4.0,2.0,1440,1.0,0,0,7,1200,240,47.7245,1460
20150512,365000.0,3.0,2.5,2200,2.0,0,0,8,2200,0,47.4362,2310
20141028,328500.0,4.0,3.0,2290,2.0,0,0,9,2290,0,47.3739,2290
20140908,988000.0,4.0,3.0,4040,2.0,0,0,11,4040,0,47.7205,3930
20140722,1000000.0,4.0,2.5,2610,1.5,0,0,8,1920,690,47.6636,1810
20140903,237000.0,3.0,2.5,1490,2.0,0,0,7,1490,0,47.4324,1490
20140919,525000.0,4.0,2.5,2450,2.0,0,0,8,2450,0,47.7734,2300
20140916,749000.0,4.0,2.5,1710,1.0,0,0,9,1440,270,47.559,2140
20140821,722500.0,5.0,2.5,4870,2.0,0,0,10,3470,1400,47.633,3180
20150312,843000.0,3.0,2.5,3130,2.0,0,0,10,3130,0,47.6954,2860
20140708,438000.0,2.0,2.0,1270,3.0,0,0,8,1270,0,47.6776,1610
20140916,578000.0,3.0,1.75,2120,1.0,0,2,8,1540,580,47.504,2460
20140923,227950.0,3.0,1.5,1670,1.0,0,0,7,1670,0,47.2613,2077
20140722,196000.0,3.0,2.25,2070,2.0,0,0,7,2070,0,47.3417,1890
20140715,641000.0,2.0,1.0,1420,1.0,0,0,8,1070,350,47.6694,2400
20150422,350000.0,3.0,1.5,1250,1.0,0,0,6,1250,0,47.4056,1930
20140819,205000.0,3.0,1.0,940,1.0,0,0,7,940,0,47.3838,1150
20141202,400000.0,3.0,1.75,1920,1.0,0,0,7,1920,0,47.7487,1920
20141110,1030000.0,3.0,2.5,3545,1.0,0,0,10,2610,935,47.5534,3630
20150319,505000.0,3.0,2.0,1260,1.0,0,0,7,1260,0,47.7355,1510
20141009,475000.0,5.0,2.5,2340,1.0,0,0,7,1300,1040,47.7206,1930
20141105,520000.0,3.0,2.25,2590,1.0,0,0,8,1440,1150,47.7691,2580
20150502,1450000.0,3.0,4.5,3970,2.0,0,2,10,3260,710,47.7183,2610
20141231,333500.0,3.0,1.75,1220,1.0,0,0,7,1220,0,47.7736,1630
20150222,232000.0,3.0,1.0,1400,1.0,0,0,6,1400,0,47.362,1230
20150421,691100.0,3.0,2.75,2360,1.0,0,0,8,1710,650,47.5698,2120
20141014,811000.0,3.0,1.75,1870,1.0,0,0,8,1870,0,47.5505,1900
20140520,551000.0,3.0,2.5,2830,2.0,0,0,9,2830,0,47.7605,2500
20150108,496500.0,3.0,2.5,2260,2.0,0,0,8,2260,0,47.7356,2350
20141126,705000.0,3.0,3.0,1970,2.0,1,3,9,1770,200,47.3844,2280
20140612,578000.0,4.0,2.5,3140,1.0,0,2,9,1770,1370,47.4904,2460
20150128,255000.0,3.0,1.75,1240,1.0,0,0,7,1240,0,47.3663,1490
20140626,1050000.0,4.0,3.5,3450,2.0,0,0,10,3450,0,47.5637,3220
20150305,348000.0,3.0,2.25,2570,2.0,0,0,8,2570,0,47.3759,2400
20141104,230000.0,3.0,2.0,1510,2.0,0,0,7,1510,0,47.3912,1570
20141209,359500.0,4.0,2.25,2390,2.0,0,0,9,2390,0,47.3305,2480
20141112,330000.0,3.0,1.0,980,1.0,0,0,6,980,0,47.7617,1220
20140523,80000.0,1.0,0.75,430,1.0,0,0,4,430,0,47.6499,1200
20141201,465000.0,3.0,1.75,1480,1.0,0,0,7,1480,0,47.7311,1480
20141015,325000.0,4.0,2.5,1850,2.0,0,0,8,1850,0,47.3701,2100
20150107,340500.0,3.0,2.0,2270,1.0,0,0,7,1920,350,47.4857,1770
20150106,342500.0,3.0,2.5,1810,2.0,0,0,8,1810,0,47.3724,1810
20140623,290900.0,2.0,2.0,1610,2.0,0,0,6,1610,0,47.4855,1310
20150213,868700.0,3.0,4.25,3840,2.0,0,0,10,3840,0,47.6336,3230
20141113,1199000.0,4.0,2.75,4110,2.0,0,1,9,3130,980,47.717,2820
20141014,1150000.0,4.0,3.25,4190,2.0,0,0,11,3150,1040,47.6332,4300
20140811,859900.0,4.0,2.75,3390,2.0,0,0,9,3390,0,47.5906,3390
20140808,520000.0,4.0,2.25,1890,2.0,0,0,7,1890,0,47.5461,1580
20140711,460000.0,3.0,2.5,1610,2.0,0,2,9,1080,530,47.5674,1610
20140901,438924.0,3.0,1.5,1050,1.0,0,0,7,850,200,47.6943,1770
20150406,315000.0,2.0,1.0,630,1.0,0,0,5,630,0,47.5486,1420
20140718,590000.0,4.0,2.75,2910,1.0,0,2,8,1780,1130,47.6658,2920
20141104,378500.0,4.0,1.75,1700,1.0,0,0,7,850,850,47.5772,1620
20140603,328500.0,3.0,2.5,1950,2.0,0,0,9,1950,0,47.3875,2350
20150325,849950.0,3.0,3.0,2990,2.0,0,0,8,2990,0,47.6344,2230
20141027,525000.0,3.0,1.5,1350,1.0,0,2,7,900,450,47.5275,1730
20150410,1385000.0,4.0,3.25,4860,2.5,0,0,9,4860,0,47.6179,3850
20150428,295000.0,4.0,2.5,2160,1.0,0,0,8,1460,700,47.3078,2060
20140711,1067000.0,6.0,3.5,4860,2.0,0,0,11,3860,1000,47.5521,3600
20140721,207950.0,2.0,2.0,890,1.0,0,0,6,890,0,47.5158,1860
20141216,699900.0,4.0,2.75,2810,2.0,0,0,9,2810,0,47.5985,2820
20150210,1280000.0,5.0,2.5,3400,2.0,0,1,8,3400,0,47.5645,3080
20141120,452000.0,4.0,1.5,1580,1.0,0,0,7,960,620,47.6734,1560
20150205,370000.0,3.0,2.0,1680,1.0,0,1,7,1680,0,47.4734,1680
20150127,232000.0,3.0,1.75,1300,1.0,0,0,7,1300,0,47.3811,1300
20141030,669950.0,5.0,2.5,2820,2.0,0,0,7,2380,440,47.7081,1910
20140614,397500.0,3.0,2.0,1510,1.0,0,0,7,1070,440,47.7193,1660
20140512,490000.0,2.0,2.5,1230,2.0,0,0,8,870,360,47.6192,1240
20150128,725000.0,4.0,2.0,2110,2.0,0,0,9,1710,400,47.5836,1440
20140917,299000.0,3.0,2.75,3080,1.0,0,2,7,1610,1470,47.3841,2424
20140818,625000.0,2.0,1.5,1490,1.5,0,0,7,1190,300,47.5872,1590
20141106,437500.0,3.0,2.5,2120,2.0,0,0,7,2120,0,47.5322,2530
20150510,650000.0,4.0,2.5,3180,2.0,0,0,9,3180,0,47.5416,3030
20140519,475000.0,2.0,1.0,1490,1.0,0,0,7,860,630,47.6799,1460
20140502,342000.0,3.0,2.0,1930,1.0,0,0,8,1930,0,47.3672,2200
20141015,1197350.0,4.0,2.5,2770,2.0,0,0,10,2770,0,47.684,2720
20150210,280000.0,3.0,1.5,1670,1.0,0,0,7,1670,0,47.4404,1930
20140521,240000.0,2.0,1.75,1330,1.0,0,0,7,1330,0,47.4467,1450
20140527,529000.0,3.0,1.0,1210,1.5,0,0,7,1210,0,47.6729,1640
20150202,442000.0,3.0,1.0,1190,1.0,0,0,7,1030,160,47.5346,1690
20140508,615000.0,2.0,1.0,1540,1.0,0,0,7,820,720,47.6454,1420
20140612,1485000.0,4.0,3.75,4030,2.0,0,0,10,4030,0,47.6821,2160
20150505,585000.0,4.0,1.75,2430,1.0,0,0,8,1580,850,47.7206,1980
20150305,480000.0,4.0,2.5,2600,2.0,0,0,8,2600,0,47.4877,2830
20140721,1095000.0,5.0,3.5,4410,2.0,0,0,9,4410,0,47.6554,2900
20141105,290000.0,4.0,1.0,1330,1.5,0,0,7,1330,0,47.7343,1220
20140820,615000.0,3.0,1.75,1900,1.0,0,0,7,950,950,47.5789,1770
20150311,300000.0,2.0,1.0,1100,1.0,0,0,7,1100,0,47.7439,1460
20141029,308000.0,3.0,1.0,1980,1.5,0,0,6,1580,400,47.3818,1860
20150507,750000.0,3.0,2.5,2400,2.0,0,0,9,2400,0,47.6734,2080
20141114,2250000.0,4.0,2.25,4760,2.5,0,0,9,3390,1370,47.6415,2950
20140805,890000.0,4.0,3.25,3180,2.0,0,0,10,3180,0,47.4711,2200
20150325,288000.0,3.0,1.0,1190,1.0,0,0,6,1190,0,47.452,1190
20140906,190000.0,2.0,1.0,630,1.0,0,0,6,630,0,47.4973,1470
20150326,515000.0,5.0,3.0,2530,1.0,0,0,8,1520,1010,47.7546,2290
20141105,235000.0,4.0,1.5,1690,1.0,0,0,5,1690,0,47.4667,1690
20140818,275000.0,2.0,1.0,940,1.0,0,0,6,940,0,47.5186,940
20141121,727500.0,2.0,2.0,1240,1.0,0,0,7,1240,0,47.6221,1380
20140620,650000.0,4.0,2.5,3040,2.0,0,0,7,3040,0,47.683,2740
20140618,1600000.0,6.0,5.0,6050,2.0,0,3,11,6050,0,47.6033,4210
20141105,365000.0,4.0,1.0,1590,1.5,0,0,6,1590,0,47.7315,1320
20141008,662000.0,3.0,1.75,2500,1.0,0,0,9,2500,0,47.6917,2590
20150429,270500.0,3.0,2.5,1780,1.0,0,0,7,1320,460,47.3608,1680
20150505,200000.0,2.0,1.5,1360,2.0,0,0,7,1360,0,47.2852,1360
20150224,970000.0,4.0,3.25,4740,2.0,0,0,10,4740,0,47.5931,3340
20140624,160000.0,3.0,1.5,1010,1.0,0,0,7,1010,0,47.4097,1400
20150218,204000.0,3.0,1.0,1040,1.0,0,0,6,1040,0,47.3105,1580
20150218,358000.0,3.0,2.25,1610,2.0,0,0,7,1610,0,47.4296,1780
20150501,452000.0,4.0,1.75,1570,1.0,0,0,7,1570,0,47.7373,1870
20141204,595000.0,2.0,2.0,1510,1.0,0,0,7,1010,500,47.6582,1920
20150410,249000.0,3.0,2.0,1360,1.0,0,0,7,1360,0,47.3577,1360
20150310,346900.0,4.0,2.5,1970,2.0,0,0,8,1970,0,47.449,2230
20150218,2125000.0,3.0,2.5,5403,2.0,1,4,12,5403,0,47.4169,3980
20141030,280000.0,4.0,2.5,1560,2.0,0,0,7,1560,0,47.5025,1560
20141013,318888.0,4.0,1.75,2320,1.0,0,0,8,2270,50,47.3644,2120
20140911,530000.0,3.0,2.25,2120,1.0,0,0,8,2120,0,47.5896,2480
20141121,375000.0,3.0,2.25,2120,2.0,0,0,8,2120,0,47.3914,2120
20150422,910000.0,4.0,2.5,3350,2.0,0,0,11,3350,0,47.7197,3920
20140523,782000.0,4.0,2.5,2380,2.0,0,0,10,2380,0,47.5623,2560
20150319,259950.0,2.0,2.0,1070,2.0,0,0,9,720,350,47.5213,1070
20140923,315000.0,4.0,2.75,2300,1.0,0,0,7,1560,740,47.4518,1870
20140528,215000.0,2.0,1.0,1320,1.0,0,0,6,1320,0,47.4949,1190
20140723,705000.0,3.0,1.75,2180,1.0,0,2,7,1140,1040,47.5885,2180
20141013,1450000.0,3.0,3.0,4380,2.0,0,3,10,3580,800,47.6452,3080
20150508,451000.0,3.0,1.75,1790,2.0,0,0,7,1790,0,47.749,1520
20140902,261000.0,2.0,1.0,750,1.0,0,0,6,750,0,47.4727,1340
20141117,396000.0,3.0,1.5,1300,1.0,0,0,7,1300,0,47.7403,1570
20140722,725000.0,4.0,2.5,2990,2.0,0,3,9,2990,0,47.5146,3715
20140620,1950000.0,7.0,3.5,4640,2.0,0,1,11,2860,1780,47.5666,3230
20140715,238000.0,4.0,1.0,1400,1.5,0,0,7,1400,0,47.4339,1310
20150427,750000.0,6.0,1.75,2750,2.0,0,0,8,2750,0,47.6368,2040
20141027,331500.0,4.0,2.5,2050,2.0,0,0,7,2050,0,47.3628,2050
20141028,460000.0,4.0,3.0,2230,1.0,0,0,7,1410,820,47.52,1960
20140707,404950.0,4.0,2.25,2340,1.0,0,0,8,2340,0,47.2953,2340
20141217,880000.0,3.0,2.5,2870,2.0,0,0,9,2870,0,47.6935,1630
20140613,863000.0,4.0,2.5,4120,2.0,0,0,10,4120,0,47.6239,3180
20141216,638700.0,3.0,1.75,2080,1.0,0,0,7,1370,710,47.5846,1870
20140728,435000.0,3.0,2.5,1840,2.0,0,0,7,1840,0,47.6969,1600
20141231,260000.0,3.0,1.0,1180,1.5,0,0,6,1180,0,47.505,1490
20140814,671500.0,5.0,2.75,2160,1.5,0,0,7,1530,630,47.667,2040
20141022,610000.0,3.0,1.0,1180,1.5,0,0,8,1180,0,47.6376,1440
20141218,405000.0,2.0,0.75,1160,1.0,0,0,6,870,290,47.6929,1870
20140718,338900.0,4.0,2.5,1830,2.0,0,0,7,1830,0,47.3572,1830
20150123,720000.0,4.0,4.0,3200,2.0,0,0,10,3200,0,47.5816,3480
20150424,442000.0,5.0,3.0,2560,1.5,0,0,7,1760,800,47.5502,1080
20140603,650000.0,5.0,2.75,2550,1.5,0,0,8,2550,0,47.6136,1590
20150102,263500.0,3.0,1.75,1330,1.0,0,0,7,1040,290,47.4478,1330
20141217,300000.0,2.0,1.0,1220,1.0,0,0,7,1220,0,47.4219,2010
20141209,266000.0,3.0,2.5,1805,2.0,0,0,7,1805,0,47.3521,2095
20141211,930000.0,4.0,4.0,6050,2.5,0,2,9,4150,1900,47.7466,2700
20150127,530000.0,4.0,2.5,2320,2.0,0,0,8,2320,0,47.7727,2450
20141211,180000.0,3.0,1.0,1384,1.0,0,0,6,1384,0,47.3062,1000
20140516,619000.0,3.0,2.5,2720,2.0,0,0,9,2720,0,47.5422,3180
20140821,264000.0,3.0,1.5,1820,1.0,0,0,7,1820,0,47.3366,1380
20140701,730000.0,2.0,2.25,2130,1.5,0,4,7,1530,600,47.573,2130
20141022,439000.0,4.0,2.25,2060,2.0,0,0,7,2060,0,47.7258,2060
20141117,268500.0,4.0,1.75,1420,1.0,0,0,7,1080,340,47.4025,1500
20140715,330000.0,3.0,1.75,1510,1.0,0,0,7,1510,0,47.476000000000006,1470
20140819,640000.0,3.0,2.5,2160,1.5,0,0,8,1960,200,47.6045,2160
20140708,900000.0,3.0,2.5,3180,2.0,0,0,11,3180,0,47.6366,3030
20140930,370000.0,3.0,2.25,2110,2.0,0,0,8,2110,0,47.3725,2470
20150314,685000.0,3.0,2.0,2060,1.5,0,0,8,1330,730,47.5897,1910
20140904,505000.0,3.0,1.5,1830,1.0,0,0,7,1010,820,47.6277,2450
20141021,265000.0,3.0,1.75,1820,1.0,0,0,7,1820,0,47.1803,2050
20150324,290000.0,3.0,2.5,1610,2.0,0,0,8,1610,0,47.4489,1610
20140902,296000.0,4.0,2.5,1780,2.0,0,0,7,1780,0,47.3665,2020
20150213,360000.0,4.0,2.5,1840,2.0,0,0,7,1840,0,47.4964,1830
20140604,240500.0,3.0,1.75,1460,1.0,0,0,7,990,470,47.492,1220
20140722,372500.0,2.0,2.5,1400,2.0,0,0,8,1400,0,47.5496,1540
20141002,595000.0,3.0,2.5,3370,2.0,0,2,9,3370,0,47.5008,3330
20141017,515000.0,4.0,3.0,3590,2.0,0,0,9,3590,0,47.2846,2860
20140805,1220000.0,4.0,2.25,3200,2.0,0,0,9,3200,0,47.5494,3070
20141009,507000.0,2.0,1.75,1670,1.0,0,0,8,1670,0,47.7123,2170
20150204,399950.0,4.0,2.0,2420,1.0,0,0,9,2420,0,47.3131,2560
20140820,185000.0,3.0,1.75,1430,2.0,0,0,7,1430,0,47.3122,1560
20140825,460000.0,3.0,1.75,1440,1.0,0,0,7,1440,0,47.6947,1440
20150224,435500.0,3.0,2.25,1450,2.0,0,0,7,1450,0,47.5665,1560
20150408,469000.0,4.0,2.75,3550,1.0,0,0,8,2100,1450,47.425,2050
20140505,531000.0,2.0,3.0,1270,2.0,0,0,8,1110,160,47.6634,1290
20150206,443500.0,2.0,1.0,940,1.0,0,0,7,940,0,47.7047,1150
20141126,223000.0,3.0,2.0,1670,1.0,0,0,7,1300,370,47.3666,1660
20150417,590000.0,4.0,3.5,3100,2.0,0,0,8,2400,700,47.7466,2200
20141209,340000.0,2.0,2.5,1100,3.0,0,0,7,1100,0,47.6972,1200
20141105,650000.0,3.0,2.0,1870,1.0,0,0,8,1230,640,47.6372,1780
20140925,533600.0,3.0,2.5,1930,2.0,0,0,8,1930,0,47.5694,2190
20140610,695000.0,3.0,2.75,2540,2.0,0,0,9,2540,0,47.6214,2600
20140617,242000.0,3.0,1.75,1280,1.5,0,0,7,1280,0,47.3961,1500
20150114,425000.0,3.0,2.25,1820,1.0,0,0,7,1280,540,47.7162,1810
20150506,525000.0,3.0,2.25,1490,2.0,0,0,7,1490,0,47.6844,1290
20140922,485000.0,3.0,2.5,1880,2.0,0,0,8,1880,0,47.5737,2040
20150113,175000.0,3.0,1.0,1250,1.0,0,0,7,1250,0,47.4474,1390
20140619,210000.0,3.0,2.0,1440,1.0,0,0,8,1440,0,47.3128,1700
20150415,260000.0,3.0,2.5,1920,2.0,0,0,7,1920,0,47.4022,1930
20140623,577000.0,3.0,2.5,2060,1.0,0,0,7,1330,730,47.5671,1920
20141021,200000.0,3.0,1.5,1210,1.0,0,0,7,1210,0,47.2876,1408
20150225,605000.0,2.0,1.75,1760,1.0,0,0,7,940,820,47.682,1530
20140521,325000.0,3.0,1.0,990,1.0,0,0,6,990,0,47.7125,1440
20140814,289500.0,3.0,1.0,960,1.0,0,0,6,820,140,47.496,1200
20140808,559950.0,3.0,2.5,1660,3.0,0,0,9,1660,0,47.5876,1660
20150406,1042500.0,3.0,1.75,1900,1.0,0,1,8,1330,570,47.6821,2760
20141009,543500.0,3.0,2.25,1270,1.0,0,0,7,990,280,47.6581,1920
20140522,480000.0,4.0,2.25,3250,2.0,0,0,9,3250,0,47.3496,3110
20140523,218000.0,3.0,1.0,960,1.0,0,0,6,960,0,47.1951,1080
20140622,565000.0,2.0,1.75,1330,1.0,0,0,7,960,370,47.6539,1620
20141212,426700.0,3.0,1.75,2080,1.0,0,0,7,1600,480,47.5375,1680
20140912,650000.0,3.0,2.5,2690,1.0,0,3,8,2130,560,47.7605,2390
20140924,542000.0,2.0,1.0,890,1.0,0,0,7,770,120,47.6663,1760
20140624,415000.0,3.0,1.75,1070,1.0,0,0,7,1070,0,47.6978,1200
20140815,214000.0,3.0,1.0,1200,1.0,0,0,6,1200,0,47.3221,1200
20150121,245000.0,3.0,1.5,1360,2.0,0,0,7,1360,0,47.4488,1220
20140701,314500.0,3.0,2.0,2050,1.0,0,0,8,2050,0,47.2681,2180
20150409,1120000.0,3.0,1.5,3000,2.0,0,0,9,2000,1000,47.5821,1820
20150303,378000.0,2.0,2.0,1300,1.0,0,0,7,800,500,47.5395,950
20140728,305000.0,4.0,2.5,2250,1.0,0,0,7,1340,910,47.336000000000006,1540
20150320,595000.0,5.0,2.75,3740,1.0,0,0,8,1980,1760,47.7679,2620
20150512,729500.0,3.0,2.5,1660,3.0,0,1,9,1530,130,47.5818,1510
20140930,430000.0,3.0,2.5,2360,2.0,0,0,7,2360,0,47.5317,2360
20150409,240000.0,3.0,1.75,1760,1.0,0,0,7,1150,610,47.3647,1760
20150320,545000.0,3.0,1.75,1680,1.5,0,0,7,1680,0,47.5338,1680
20140707,530000.0,3.0,1.75,1320,1.0,0,0,7,870,450,47.6681,1580
